AsofDate	Client	Strategy	Symbol	SecType	Contract	Long	Short	Source	Other	last_updated	id1	account
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"BO"	"Comdty"	"BOH25"	1369	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:04"	1858955	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"BO"	"Comdty"	"BOH25"	0	-1369	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:04"	1858956	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"C "	"Comdty"	"C H25"	0	-8	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:48:17"	1858625	"FT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"C "	"Comdty"	"C H25"	1535	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:04"	1858951	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"C "	"Comdty"	"C H25"	0	-1535	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:04"	1858952	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"CC"	"Comdty"	"CCH25"	0	-1	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:48:17"	1858626	"FT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"CC"	"Comdty"	"CCH25"	325	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:04"	1858981	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"CC"	"Comdty"	"CCH25"	0	-325	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:04"	1858982	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"CL"	"Comdty"	"CLH25"	496	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:04"	1858933	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"CL"	"Comdty"	"CLH25"	0	-496	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:04"	1858934	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"CL"	"Comdty"	"CLH25CLK25"	0	-82	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:36"	1858769	"GT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"CL"	"Comdty"	"CLK25"	5	0	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:36"	1858770	"GT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"CO"	"Comdty"	"COK25"	0	-3	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:48:17"	1858629	"FT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"CO"	"Comdty"	"COK25"	485	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:04"	1858935	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"CO"	"Comdty"	"COK25"	0	-485	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:04"	1858936	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"CO"	"Comdty"	"COK25CON25"	0	-113	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:36"	1858771	"GT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"CO"	"Comdty"	"CON25"	7	0	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:36"	1858772	"GT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"CT"	"Comdty"	"CTH25"	0	-4	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:48:17"	1858630	"FT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"CT"	"Comdty"	"CTH25"	1112	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:04"	1858975	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"CT"	"Comdty"	"CTH25"	0	-1112	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:04"	1858976	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"GC"	"Comdty"	"GCJ25"	135	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:04"	1858969	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"GC"	"Comdty"	"GCJ25"	0	-135	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:04"	1858970	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"HG"	"Comdty"	"HGH25"	0	-2	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:48:17"	1858631	"FT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"HG"	"Comdty"	"HGH25"	347	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:04"	1858961	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"HG"	"Comdty"	"HGH25"	0	-347	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:04"	1858962	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"HO"	"Comdty"	"HOH25"	0	-2	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:48:17"	1858632	"FT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"HO"	"Comdty"	"HOH25"	361	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:04"	1858941	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"HO"	"Comdty"	"HOH25"	0	-361	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:04"	1858942	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"KC"	"Comdty"	"KCH25"	306	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:04"	1858977	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"KC"	"Comdty"	"KCH25"	0	-306	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:04"	1858978	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"KC"	"Comdty"	"KCH25KCU25"	0	-10	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:36"	1858773	"GT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"KC"	"Comdty"	"KCU25"	1	0	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:36"	1858774	"GT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"KW"	"Comdty"	"KWH25"	0	-7	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:48:17"	1858633	"FT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"KW"	"Comdty"	"KWH25"	1307	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:04"	1858949	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"KW"	"Comdty"	"KWH25"	0	-1307	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:04"	1858950	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"LA"	"Comdty"	"LAH25"	0	-3	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:48:17"	1858634	"FT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"LA"	"Comdty"	"LAH25"	567	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:04"	1858959	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"LA"	"Comdty"	"LAH25"	0	-567	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:04"	1858960	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"LC"	"Comdty"	"LCJ25"	2	0	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:48:17"	1858636	"FT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"LC"	"Comdty"	"LCJ25"	476	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:04"	1858943	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"LC"	"Comdty"	"LCJ25"	0	-476	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:04"	1858944	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"LC"	"Comdty"	"LCJ25LCQ25"	1	0	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:48:17"	1858635	"FT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"LH"	"Comdty"	"LHJ25"	0	-5	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:36"	1858776	"GT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"LH"	"Comdty"	"LHJ25"	1084	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:04"	1858945	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"LH"	"Comdty"	"LHJ25"	0	-1084	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:04"	1858946	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"LH"	"Comdty"	"LHJ25LHN25"	0	-61	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:36"	1858775	"GT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"LL"	"Comdty"	"LLH25"	767	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:04"	1858967	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"LL"	"Comdty"	"LLH25"	0	-767	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:04"	1858968	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"LN"	"Comdty"	"LNH25"	0	-5	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:48:17"	1858639	"FT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"LN"	"Comdty"	"LNH25"	392	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:04"	1858965	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"LN"	"Comdty"	"LNH25"	0	-392	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:04"	1858966	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"LX"	"Comdty"	"LXH25"	0	-3	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:48:17"	1858640	"FT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"LX"	"Comdty"	"LXH25"	518	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:04"	1858963	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"LX"	"Comdty"	"LXH25"	0	-518	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:04"	1858964	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"NG"	"Comdty"	"NGH25"	0	-8	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:48:17"	1858641	"FT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"NG"	"Comdty"	"NGH25"	1125	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:03"	1858931	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"NG"	"Comdty"	"NGH25"	0	-1125	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:03"	1858932	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"PA"	"Comdty"	"PAH25"	0	-3	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:48:17"	1858642	"FT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"PA"	"Comdty"	"PAH25"	385	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:04"	1858983	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"PA"	"Comdty"	"PAH25"	0	-385	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:04"	1858984	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"PL"	"Comdty"	"PLJ25"	0	-8	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:48:17"	1858643	"FT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"PL"	"Comdty"	"PLJ25"	775	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:04"	1858979	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"PL"	"Comdty"	"PLJ25"	0	-775	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:04"	1858980	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"QS"	"Comdty"	"QSH25"	514	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:04"	1858939	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"QS"	"Comdty"	"QSH25"	0	-514	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:04"	1858940	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"S "	"Comdty"	"S H25"	0	-2	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:48:17"	1858644	"FT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"S "	"Comdty"	"S H25"	705	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:04"	1858953	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"S "	"Comdty"	"S H25"	0	-705	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:04"	1858954	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"SB"	"Comdty"	"SBH25"	0	-2	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:48:17"	1858645	"FT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"SB"	"Comdty"	"SBH25"	1887	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:04"	1858973	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"SB"	"Comdty"	"SBH25"	0	-1887	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:04"	1858974	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"SB"	"Comdty"	"SBH25SBK25"	0	-115	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:36"	1858777	"GT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"SB"	"Comdty"	"SBK25"	20	0	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:36"	1858778	"GT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"SI"	"Comdty"	"SIH25"	0	-2	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:48:17"	1858646	"FT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"SI"	"Comdty"	"SIH25"	239	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:04"	1858971	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"SI"	"Comdty"	"SIH25"	0	-239	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:04"	1858972	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"SM"	"Comdty"	"SMH25"	0	-4	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:48:17"	1858647	"FT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"SM"	"Comdty"	"SMH25"	1209	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:04"	1858957	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"SM"	"Comdty"	"SMH25"	0	-1209	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:04"	1858958	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"W "	"Comdty"	"W H25"	0	-3	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:48:17"	1858648	"FT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"W "	"Comdty"	"W H25"	1346	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:04"	1858947	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"W "	"Comdty"	"W H25"	0	-1346	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:04"	1858948	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"XB"	"Comdty"	"XBH25"	0	-2	"dsu_2025-01-21-20-44-13"	"FUT_20250122_dsu204345"	"2025-01-21 20:48:17"	1858649	"FT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"XB"	"Comdty"	"XBH25"	423	0	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215002"	"2025-01-21 21:50:04"	1858937	"CT"
"2025-01-22 00:00:00"	"ABCAP"	"OYFAR"	"XB"	"Comdty"	"XBH25"	0	-423	"matlab_insert_individ_trade_re"	"FUT_20250122_dsu215003"	"2025-01-21 21:50:04"	1858938	"CT"
"2025-01-22 00:00:00"	"AEGON"	"OYG1"	"CL"	"Comdty"	"CLH25CLK25"	0	-105	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:37"	1858779	"GT"
"2025-01-22 00:00:00"	"AEGON"	"OYG1"	"CL"	"Comdty"	"CLK25"	2	0	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:37"	1858780	"GT"
"2025-01-22 00:00:00"	"AEGON"	"OYG1"	"CO"	"Comdty"	"COJ25CON25"	0	-126	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:37"	1858781	"GT"
"2025-01-22 00:00:00"	"AEGON"	"OYG1"	"CO"	"Comdty"	"CON25"	4	0	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:37"	1858782	"GT"
"2025-01-22 00:00:00"	"AEGON"	"OYG1"	"KC"	"Comdty"	"KCH25KCU25"	0	-3	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:37"	1858783	"GT"
"2025-01-22 00:00:00"	"AEGON"	"OYG1"	"LH"	"Comdty"	"LHJ25"	0	-7	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:37"	1858785	"GT"
"2025-01-22 00:00:00"	"AEGON"	"OYG1"	"LH"	"Comdty"	"LHJ25LHN25"	0	-38	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:37"	1858784	"GT"
"2025-01-22 00:00:00"	"AEGON"	"OYG1"	"SB"	"Comdty"	"SBH25SBK25"	0	-34	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:37"	1858786	"GT"
"2025-01-22 00:00:00"	"AEGON"	"OYG1"	"SB"	"Comdty"	"SBK25"	1	0	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:37"	1858787	"GT"
"2025-01-22 00:00:00"	"APFUND"	"OYGLSNE"	"KC"	"Comdty"	"KCH25KCU25"	0	-48	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:37"	1858788	"GT"
"2025-01-22 00:00:00"	"APFUND"	"OYGLSNE"	"KC"	"Comdty"	"KCU25"	7	0	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:37"	1858789	"GT"
"2025-01-22 00:00:00"	"APFUND"	"OYGLSNE"	"LH"	"Comdty"	"LHJ25"	0	-43	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:37"	1858791	"GT"
"2025-01-22 00:00:00"	"APFUND"	"OYGLSNE"	"LH"	"Comdty"	"LHJ25LHN25"	0	-418	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:37"	1858790	"GT"
"2025-01-22 00:00:00"	"APFUND"	"OYGLSNE"	"SB"	"Comdty"	"SBH25SBK25"	0	-602	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:37"	1858792	"GT"
"2025-01-22 00:00:00"	"APFUND"	"OYGLSNE"	"SB"	"Comdty"	"SBK25"	103	0	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:37"	1858793	"GT"
"2025-01-22 00:00:00"	"ASALPHA"	"OYD"	"CL"	"Comdty"	"CLH25CLK25"	0	-32	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:37"	1858794	"GT"
"2025-01-22 00:00:00"	"ASALPHA"	"OYD"	"CL"	"Comdty"	"CLK25"	3	0	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:37"	1858795	"GT"
"2025-01-22 00:00:00"	"ASALPHA"	"OYD"	"CO"	"Comdty"	"COK25CON25"	0	-45	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:37"	1858796	"GT"
"2025-01-22 00:00:00"	"ASALPHA"	"OYD"	"CO"	"Comdty"	"CON25"	3	0	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:37"	1858797	"GT"
"2025-01-22 00:00:00"	"ASALPHA"	"OYD"	"KC"	"Comdty"	"KCH25KCU25"	0	-3	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:37"	1858798	"GT"
"2025-01-22 00:00:00"	"ASALPHA"	"OYD"	"LH"	"Comdty"	"LHJ25"	0	-4	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:38"	1858800	"GT"
"2025-01-22 00:00:00"	"ASALPHA"	"OYD"	"LH"	"Comdty"	"LHJ25LHN25"	0	-24	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:38"	1858799	"GT"
"2025-01-22 00:00:00"	"ASALPHA"	"OYD"	"SB"	"Comdty"	"SBH25SBK25"	0	-46	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:38"	1858801	"GT"
"2025-01-22 00:00:00"	"ASALPHA"	"OYD"	"SB"	"Comdty"	"SBK25"	9	0	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:38"	1858802	"GT"
"2025-01-22 00:00:00"	"ASHEALTH"	"OYD"	"CL"	"Comdty"	"CLH25CLK25"	0	-21	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:38"	1858803	"GT"
"2025-01-22 00:00:00"	"ASHEALTH"	"OYD"	"CL"	"Comdty"	"CLK25"	2	0	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:38"	1858804	"GT"
"2025-01-22 00:00:00"	"ASHEALTH"	"OYD"	"CO"	"Comdty"	"COK25CON25"	0	-29	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:38"	1858805	"GT"
"2025-01-22 00:00:00"	"ASHEALTH"	"OYD"	"CO"	"Comdty"	"CON25"	2	0	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:38"	1858806	"GT"
"2025-01-22 00:00:00"	"ASHEALTH"	"OYD"	"KC"	"Comdty"	"KCH25KCU25"	0	-3	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:38"	1858807	"GT"
"2025-01-22 00:00:00"	"ASHEALTH"	"OYD"	"KC"	"Comdty"	"KCU25"	1	0	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:38"	1858808	"GT"
"2025-01-22 00:00:00"	"ASHEALTH"	"OYD"	"LH"	"Comdty"	"LHJ25"	0	-3	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:38"	1858810	"GT"
"2025-01-22 00:00:00"	"ASHEALTH"	"OYD"	"LH"	"Comdty"	"LHJ25LHN25"	0	-16	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:38"	1858809	"GT"
"2025-01-22 00:00:00"	"ASHEALTH"	"OYD"	"SB"	"Comdty"	"SBH25SBK25"	0	-30	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:38"	1858811	"GT"
"2025-01-22 00:00:00"	"ASHEALTH"	"OYD"	"SB"	"Comdty"	"SBK25"	6	0	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:38"	1858812	"GT"
"2025-01-22 00:00:00"	"BOEING"	"OYDLS"	"CL"	"Comdty"	"CLH25CLK25"	0	-11	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:38"	1858813	"GT"
"2025-01-22 00:00:00"	"BOEING"	"OYDLS"	"CL"	"Comdty"	"CLK25"	1	0	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:38"	1858814	"GT"
"2025-01-22 00:00:00"	"BOEING"	"OYDLS"	"CO"	"Comdty"	"COK25CON25"	0	-15	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:38"	1858815	"GT"
"2025-01-22 00:00:00"	"BOEING"	"OYDLS"	"CO"	"Comdty"	"CON25"	1	0	"dsu_2025-01-21-21-41-29"	"FUT_20250122_dsu205101"	"2025-01-21 21:43:38"	1858816	"GT"
